Model;Name;Price
Q500-WGNN-S00;COOLER MASTER PC case Qube 500 midi tower white;88.29€
R-CH170-BKNPI0D-G-1;Deepcool PC Gaming Case | CH170 DIGITAL | Black | Mini ITX | Power supply included No | ATX PS2;88.69€
R-CH170-WHNPI0D-G-1;Deepcool PC Gaming Case | CH170 DIGITAL | White | Mini ITX | Power supply included No | ATX PS2;88.79€
FD-C-POS1A-01;FRACTAL DESIGN Pop Silent Black Solid;88.89€
EY2A014;ENDORFY Ventum 200 ARGB korpusas;89.39€
GB-C301GW;GIGABYTE C301GW CLASS WHITE Chassis;89.99€
43318;SSD ACC ENCLOSURE M.2 TO USB/43318 LINDY;89.99€
FD-C-POS1M-02;FRACTAL DESIGN Pop Mini Silent Black TG Clear Tint;90.69€
90DC00G0-B39010;ASUS AP201 PRIME mATX CASE Tempered Glass Black;90.79€
CA-1X2-00M1WN-00;Thermaltake S200 TG ARGB „Midi Tower“ Juoda;90.79€
FD-CA-NODE-304-BL;FRACTAL DESIGN Node 304;90.89€
MAGFORGE320RAIRFLOWWH;Case|MSI|MAG FORGE 320R AIRFLOW|MidiTower|Case product features Transparent panel|ATX|MicroATX|MiniITX|Colour White|MAGFORGE320RAIRFLOWWH;91.29€
90DC00K0-B19010;ASUS A23 Plus Tg Case Tempered Glass ARGB Fans Black;91.69€
AEROPGS-MIRAGE-G-BK;AEROCOOL PGS MIRAGE-G-BK-V1 ARGB case;91.89€
BG074;BE QUIET PURE BASE 501 Airflow Black;92.39€
KRXD004;KRUX EXO (KRXD004) korpusas juodas;92.49€
AT-SPACE-PG-NF-10-000000-0002;MODECOM kompiuterio korpusas Volcano SPACE MIDI USB 3.0 X 2  CYPE-C Juoda;92.79€
NPC-1518;NATEC Genesis PC case Irid 505 aRGB midi;92.89€
AT-AMIRANI-PD-10-000000-0002;MODECOM VOLCANO AMIRANI JUODAS KOMPIUTERIO KORPUSAS;93.19€
