Model;Name;Price
WD161KRYZ;WD Gold 16TB HDD 7200rpm 6Gb/s sATA 512MB cache 3.5inch intern RoHS compliant Enterprise Bulk;398.99€
ST18000NM001J;SEAGATE Exos X18 18TB HDD SATA 6Gb/s 7200RPM 256MB cache 3.5inch 24x7 SED 512e/4KN BLK;408.00€
WD142PURP;WD Purple Pro 14TB SATA 3.5inch HDD 6Gb/s;408.00€
0B48723;WESTERN DIGITAL Ultrastar DC HC555 3.5inch 26.1 18TB 512 7200RPM SATA ULTRA 512E SE NP3 DC;410.00€
WD161KFGX;WD Red Pro 16TB 6Gb/s SATA 512MB Cache Internal 3.5inch HDD bulk;416.00€
ST20000NM007D;SEAGATE Exos X20 20TB HDD SATA 6Gb/s 7200RPM 256MB cache 3.5inch 512e/4KN;424.00€
0F38459;"HDD|WESTERN DIGITAL ULTRASTAR|Ultrastar DC HC550|WUH721818ALE6L4|18TB|SATA 3.0|512 MB|7200 rpm|3,5""|0F38459";428.00€
WD181PURP;WD Purple Pro 18TB SATA 6Gb/s HDD 3.5inch internal 7200Rpm 512MB Cache 24x7 Bulk;429.00€
ST20000NM002H;SEAGATE Exos X24 20TB HDD SATA 6Gb/s 7200rpm 512MB cache 3.5inch 24x7 512e/4KN;434.00€
ST20000NM004E;SEAGATE Exos X22 20TB HDD SATA 6Gb/s 7200rpm 512MB cache 3.5inch 24x7 512e/4KN;434.00€
WD102FZBX;WD Desktop Black 10TB HDD 7200rpm 6Gb/s serial ATA sATA 512MB cache 3.5inch intern RoHS compliant Bulk;439.00€
ST20000NM001H;SEAGATE Exos X24 20TB HDD SATA 6Gb/s 7200rpm 512MB cache 3.5inch 24x7 SED 512e/4KN;442.00€
ST20000VE002;SEAGATE Surveillance AI Skyhawk 20TB HDD SATA 6Gb/s 256MB cache 3.5inch CMR Helium BLK;445.00€
WD101FZBX;WD Desktop Black 10TB HDD 7200rpm 6Gb/s serial ATA sATA 256MB cache 3.5inch intern RoHS compliant Bulk;447.00€
ST20000VE003;SEAGATE Surveillance Video Optimized AI Skyhawk 20TB HDD SATA 6Gb/s 512MB cache 3.5inch CMR Helium;447.00€
