Model;Name;Price
GV-R65XTEAGLE-4GD;GIGABYTE Radeon RX 6500 XT EAGLE 4GB GDDR6 64 bit 1xDP 1xHDMI;312.19€
B580 CL 12GO;ASROCK Intel ARC B580 Challenger 12GB OC GDDR6 3xDP 1xHDMI;317.90€
NE64060019P1-1070L;Graphics Card|PALIT|NVIDIA GeForce RTX 4060|8 GB|GDDR6|128 bit|PCIE 4.0 16x|GPU 1830 MHz|Dual Slot Fansink|2xHDMI|2xDisplayPort|NE64060019P1-1070L;319.39€
GV-N3060GAMING OC-8GD;GIGABYTE GeForce RTX 3060 GAMING OC 8GB GDDR6 2xHDMI 2xDP;321.79€
GV-N4060D6-8GD;GIGABYTE GeForce RTX 4060 D6 8GB GDDR6 2xHDMI 2xDP;324.69€
1A1-S00428700G;Karta graf. SPARKLE Intel Arc B580 TITAN LUNA OC 12;326.59€
1A1-S00413300G;Sparkle Intel Arc A770 ROC 16GB Black vaizdo plokštė;327.29€
RX7600 SL 8GO;ASROCK AMD Radeon RX 7600 STEEL LEGEND 8G OC 128bit PCIe 4.0 x8;327.49€
GV-N4060WF2OC-8GD;GIGABYTE RTX 4060 WINDFORCE OC 8GB GDDR6 2xHDMI 2xDP;328.29€
GV-N3060GAMING OC-12GD 2.0;GIGABYTE vaizdo plokštė GeForce RTX 3060 GAMING OC 12GB;330.19€
1A1-S00413400G;Sparkle Intel Arc A770 ROC Luna 16GB WH vaizdo plokštė;339.19€
VCG40608DFXPB1-O;Karta graf. PNY RTX 4060 8GB XLR8 GAM. V. OC DUAL F;341.00€
GEFORCE RTX 4060 VENTUS 2X WHI;MSI GEFORCE RTX 4060 VENTUS 2X WHITE 8GB OC 1xHDMI 2.1 3xDP 1.4;341.99€
A770 CL SE 16GO;Karta graf. Asrock Intel ARC A770 CL SE 16GO;342.19€
RTX 4060 VENTUS 2X BLACK 8G OC;MSI GEFORCE RTX 4060 VENTUS 2X BLACK 8G OC  DLSS 3;343.19€
RTX4060VEN2XWHITE8GOC;Graphics Card|MSI|NVIDIA GeForce RTX 4060|8 GB|GDDR6|128 bit|PCIE 4.0 8x|Dual Slot Fansink|1xHDMI|3xDisplayPort|RTX4060VEN2XWHITE8GOC;343.19€
N40602-08D6X-173051N;Inno3D N40602-08D6X-173051N vaizdo plokštė NVIDIA GeForce RTX 4060 8 GB GDDR6;344.19€
RTX 4060 VENTUS 2X WHITE 8GB O;MSI GeForce RTX 4060 VENTUS 2X WHITE 8GB OC;344.79€
B580 SL 12GO;ASROCK Intel ARC B580 Steel Legend 12GB OC GDDR6 3xDP 1xHDMI;345.90€
GV-N4060EAGLE OC-8GD;GIGABYTE RTX 4060 EAGLE OC 8GB GDDR6 2xHDMI 2xDP;347.19€
GV-N4060EAGLEOC ICE-8GD;GIGABYTE GeForce RTX 4060 EAGLE OC ICE 8GB GDDR6 2xHDMI 2xDP;348.19€
NE64060019P1-1070F;PALIT GeForce RTX 4060 StormX 8GB GDDR6 128 bit;350.69€
90YV0JC4-M0NA00;ASUS Dual GeForce RTX 4060 V2 OC Edition 8GB GDDR6 PCIe 4.0 DLSS 3 HDMI 2.1a DisplayPort 1.4a;355.19€
ZT-D40600Q-10M;ZOTAC GAMING GeForce RTX 4060 Twin Edge OC 8GB 1xHDMI 3xDP White;358.19€
DUAL-RTX4060-O8G-EVO-WHITE;Graphics Card|ASUS|NVIDIA GeForce RTX 4060|8 GB|GDDR6|128 bit|PCIE 4.0 16x|Dual Slot Fansink|1xHDMI|3xDisplayPort|DUAL-RTX4060-O8G-EVO-WHT;360.79€
