Model;Name;Price
X670E GAMING PLUS WIFI;MSI | X670E GAMING PLUS WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;253.29€
90MB1JW0-M0EAY0;ASUS TUF GAMING B860M-PLUS LGA1851 DDR5 micro ATX MB 1xHDMI 1xDP 3xM.2 4xSATA;253.99€
90MB1CQ0-M0EAY0;Asus | TUF GAMING Z790-PLUS D4 | Processor family Intel | Processor socket  LGA1700 | DDR4 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset  Intel Z790 | ATX;254.49€
B850 A ELITE WF7;Gigabyte B850 A ELITE WF7 | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;256.99€
MAG Z790 TOMAHAWK WIFI;MSI | MAG Z790 TOMAHAWK WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 7;257.69€
MAG B860 TOMAHAWK WIFI;MSI MAG B860 TOMAHAWK WIFI | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;259.69€
MPG B650I EDGE WIFI;MSI MPG B650I EDGE WIFI, miniITX, AM5, 2x DDR5, 2x M.2, Clear CMOS/Flash Button;260.29€
90MB1CS0-M1EAY0;ASUS PRIME Z790-A WIFI MOTHERBOARD | Asus;260.59€
Z890 GAMING PLUS WIFI;MSI Z890 GAMING PLUS WIFI | Processor family Intel | Processor socket LGA1851 | DDR5 UDIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;260.59€
Z790 PG SONIC;ASROCK Z790 PG SONIC LGA1700 ATX MB 4xDDR5 8xSATA;261.00€
B860 A ELITE WF7 ICE;GIGABYTE B860 A ELITE WF7 ICE LGA1851 MB 4xDDR5 4xSATA 3xM.2;261.89€
X870 EAGLE WIFI7 1.1;Mainboard|GIGABYTE|AMD X870|SAM5|ATX|Memory DDR5|Memory slots 4|2xPCI-Express 3.0 1x|1xPCI-Express 5.0 16x|3xM.2|1xHDMI|4xUSB 2.0|4xUSB 3.2|2xUSB-C|1xRJ45|3xAudio port|X870EAGLEWIFI71.1;261.99€
Z890M RIPTIDE WIFI;ASROCK Z890M RIPTIDE WIFI;262.89€
90MB1BQ0-M0EAY0;Asus | ROG STRIX B650E-F GAMING WIFI | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset  AMD B650 | ATX;263.29€
90MB1IX0-M0EAY0;ASUS TUF GAMING B850M-PLUS AM5 DDR5 micro ATX MB 1xHDMI 1xDP 3xM.2 4xSATA;263.39€
Z790 STEEL LEGEND WIFI;ASROCK Z790 STEEL LEGEND WIFI Socket 1700 ATX DDR5 1xHDI 1xDP;264.29€
TUF GAMING B850-PLUS WIFI;Mainboard|ASUS|AMD B850|SAM5|ATX|Memory DDR5|Memory slots 4|2xPCI-Express 4.0 1x|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|3xM.2|1xHDMI|1xDisplayPort|2xUSB 2.0|4xUSB 3.1|3xUSB 3.2|1xUSB-C|1xRJ45|5xAudio port|TUFGAMINGB850-PLUSWIFI;264.39€
90MB1J30-M0EAY0;ASUS TUF GAMING B850-PLUS WIFI AM5 DDR5 ATX MB 1xHDMI 1xDP 3xM.2 4xSATA;264.89€
90MB1D80-M1EAY0;ASUS TUF GAMING Z790-PLUS WIFI LGA 1700 4DDR5 ATX 4xSATA MB 1xHDMI 1xDP 4xM.2;267.19€
X870 EAGLE WIFI7;Gigabyte X870 EAGLE WIFI7 | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;267.29€
Z890 EAGLE WIFI7;GIGABYTE Z890 EAGLE WIFI7;268.39€
90MB1BV0-M0EAY0;Asus | PRIME X670-P WIFI | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 6 | Chipset  AMD X670 | ATX;269.39€
PRO Z790-A MAX WIFI;MSI | PRO Z790-A MAX WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 UDIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 6;269.79€
90MB1JV0-M0EAY0;ASUS TUF GAMING B860M-PLUS WIFI LGA1851 DDR5 micro ATX MB DDR5 1xHDMI 1xDP 3xM.2 4xSATA;270.59€
MAG B850 TOMAHAWK MAX WIFI;MSI MAG B850 TOMAHAWK MAX WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;270.90€
PROZ790-AMAXWIFI;Mainboard|MSI|Intel Z790|LGA1700|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 1x|3xPCI-Express 16x|4xM.2|1xHDMI|1xDisplayPort|1xUSB 2.0|5xUSB 3.2|1xUSB-C|1xOptical S/PDIF|1xRJ45|5xAudio port|PROZ790-AMAXWIFI;271.89€
PRO X870-P WIFI;MSI Processor family AMD | Processor socket AM5 | DDR5;272.69€
Z890 LIGHTNING WIFI;ASROCK Z890 LIGHTNING WIFI;275.89€
Z890M A ELITE WF7 ICE;GIGABYTE Z890M A ELITE WF7 ICE;276.99€
90MB1IY0-M0EAY0;ASUS TUF GAMING B850M-PLUS WIFI AM5 DDR5 micro ATX MB 1xHDMI 1xDP 3xM.2 4xSATA;277.89€
90MB1I50-M0EAY0;ASUS PRIME Z890-P LGA1851 DDR5 ATX MB;278.49€
90MB1I70-M0EAY0;Asus PRIME Z890-P WIFI | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces M.2, SATA | Number of SATA connectors 4;280.89€
ROG STRIX B860-I GAMING WIFI;Motherboard ROG STRIX B860-I GAMING WIFI s1851 4DDR5 TB ITX;281.39€
PRIME Z890M-PLUS WIFI;Motherboard PRIME Z890M-PLUS WIFI S 1851 4DDR5 TB4/DP mATX /90MB1J80-M0EAY0;281.79€
PRIMEX870-P;Mainboard|ASUS|AMD X870|SAM5|ATX|Memory DDR5|Memory slots 4|3xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|4xM.2|1xHDMI|4xUSB 2.0|4xUSB 3.2|2xUSB-C|1xRJ45|3xAudio port|PRIMEX870-P;284.59€
Z790I LIGHTNING WIFI;ASROCK Z790I LIGHTNING WIFI 1xHDMI 1xDP;286.19€
MAG Z790 TOMAHAWK MAX WIFI;MSI | MAG Z790 TOMAHAWK MAX WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 UDIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 8;287.19€
X870 GAMING X WIFI7 1.1;Mainboard|GIGABYTE|AMD X870|SAM5|ATX|Memory DDR5|Memory slots 4|2xPCI-Express 3.0 1x|1xPCI-Express 5.0 16x|3xM.2|1xHDMI|4xUSB 2.0|4xUSB 3.2|2xUSB-C|1xRJ45|3xAudio port|X870GAMINGXWIFI71.1;287.49€
90MB1BI0-M0EAY0;Asus | ROG STRIX B650E-I GAMING WIFI | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Memory slots 2 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 2 | Chipset  AMD B650 | Mini-ITX;289.59€
Z890 STEEL LEGEND WIFI;ASROCK Z890 STEEL LEGEND WIFI;290.69€
MAG X670E TOMAHAWK WIFI;MSI | MAG X670E TOMAHAWK WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Number of SATA connectors 4;291.29€
X870 GAMING PLUS WIFI;MSI X870 GAMING PLUS WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;291.29€
Z890 GAMING X WIFI7;Gigabyte Z890 GAMING X WIFI7 | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces M.2, SATA | Number of SATA connectors 4;291.49€
X870 GAMING X WIFI7;Gigabyte X870 GAMING X WIFI7 | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;293.29€
90MB1D80-M0EAY0;Asus TUF GAMING Z790-PLUS WIFI Processor family Intel Processor socket  LGA1700 DDR5 DIMM Memory slots 4 Supported hard disk drive interfaces  SATA, M.2 Number of SATA connectors 4 Chipset  Intel Z790 ATX;293.89€
ROG STRIX B860-G GAMING WIFI;ROG STRIX B860-G GAMING WIFI s1851 4DDR5 TB4 AT;295.29€
PRIMEX870-PWIFI;Mainboard|ASUS|AMD X870|SAM5|ATX|Memory DDR5|Memory slots 4|4xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|4xM.2|1xHDMI|4xUSB 2.0|4xUSB 3.2|2xUSB-C|1xRJ45|3xAudio port|PRIMEX870-PWIFI;297.19€
90MB1JF0-M0EAY0;ASUS ROG STRIX B860-G GAMING WIFI LGA1851 DDR5 micro ATX MB 1xHDMI 1xDP 1xThunderBolt 4xM.2 4xSATA;298.59€
90MB1CS0-M0EAY0;Asus PRIME Z790-A WIFI Processor family Intel Processor socket  LGA1700 DDR5 DIMM Memory slots 4 Supported hard disk drive interfaces  SATA, M.2 Number of SATA connectors 4 Chipset  Intel Z790 ATX;298.79€
ROG STRIX B850-A GAMING WIFI;Mainboard|ASUS|AMD B850|SAM5|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|4xM.2|1xHDMI|1xDisplayPort|12xUSB 2.0|3xUSB-C|1xOptical S/PDIF|1xRJ45|2xAudio port|STRIXB850-AGAMINGWIFI;298.89€
90MB1J50-M0EAY0;ASUS ROG STRIX B850-A GAMING WIFI AM5 DDR5 ATX MB 1xHDMI 1xDP 4xM.2 2xSATA;299.49€
90MB1IS0-M0EAY0;Asus | PRIME X870-P WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 2;299.59€
TUFGAMINGZ790-PROWIFI;Mainboard|ASUS|Intel Z790|LGA1700|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 3.0 1x|1xPCI-Express 3.0 16x|1xPCI-Express 4.0 4x	|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|4xM.2|1xHDMI|1xDisplayPort|6xUSB 3.2|2xUSB-C|1xOptical S/PDIF|1xRJ45|5xAudio port|TUFGAMINGZ790-PROWIFI;301.29€
Z890 RIPTIDE WIFI;ASROCK Z890 RIPTIDE WIFI;301.69€
PRIME X870-P;Motherboard PRIME X870-P AM5 4DDR5 HDMI/USB-C ATX;306.19€
X870 A ELITE WF7 ICE 1.1;Mainboard|GIGABYTE|AMD X870E|SAM5|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 3.0 2x|1xPCI-Express 4.0 4x	|1xPCI-Express 5.0 16x|4xM.2|1xHDMI|4xUSB 2.0|6xUSB 3.2|2xUSB-C|1xOptical S/PDIF|1xRJ45|2xAudio port|X870AELITEWF7ICE1.1;306.49€
MAG Z890 TOMAHAWK WIFI;MSI MAG Z890 TOMAHAWK WIFI | Processor family Intel | Processor socket LGA1851 | DDR5 UDIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;306.79€
90MB1J80-M0EAY0;ASUS PRIME Z890M-PLUS WIFI LGA1851 DDR5 mATX MB;306.99€
B650 AERO G;GIGABYTE B650 AERO G AM5 1xHDMI 1xDP;308.39€
90MB1E10-M0EAY0;Asus | ROG STRIX Z790-H GAMING WIFI | Processor family Intel | Processor socket  LGA1700 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset Intel Z790 | ATX;309.39€
ROG STRIX B860-A GAMING WIFI;Motherboard ROG STRIX B860-A GAMING WIFI s1851 4DDR5 USB ATX;310.49€
TUF GAMING Z790-PLUS WIFI;TUF GAMING Z790-PLUS WIFI s1700 4DDR5 ATX;312.19€
MPG B850 EDGE TI WIFI;MSI MPG B850 EDGE TI WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;313.79€
90MB1BB0-M0EAY0;ASUS ROG STRIX B650E-E GAMING WIFI | Asus | Processor family Ryzen | Processor socket 1 x Socket AM5 | 4 DIMM slots - DDR5, non-ECC, on-die ECC, unbuffered | Supported hard disk drive interfaces SATA-600 (RAID), 4 x M.2 | Number of SATA connectors 4;313.89€
B850I AORUS PRO;Gigabyte B850I AORUS PRO | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 2;315.19€
90MB1IT0-M0EAY0;ASUS PRIME X870-P AM5 DDR5 ATX MB;319.19€
Z890 A ELITE WF7 ICE;Gigabyte Z890 A ELITE WF7 ICE | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;320.59€
X870 RIPTIDE WIFI;ASROCK X870 RIPTIDE WIFI AM5 DDR5 ATX MB;320.89€
X870 A ELITE WIFI7 1.1;Mainboard|GIGABYTE|AMD X870|SAM5|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 3.0 2x|1xPCI-Express 4.0 4x	|1xPCI-Express 5.0 16x|1xM.2|1xHDMI|4xUSB 2.0|6xUSB 3.2|1xOptical S/PDIF|1xRJ45|2xAudio port|X870AELITEWIFI71.1;321.69€
Z890 A ELITE WIFI7;Gigabyte Z890 A ELITE WIFI7 | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces M.2, SATA | Number of SATA connectors 4;321.99€
B860I AORUS PRO ICE;GIGABYTE B860I AORUS PRO ICE LGA1851 MB 2xDDR5 2xSATA 2xM.2;324.69€
X870 A ELITE WIFI7;GIGABYTE X870 A ELITE WIFI7 AM5 ATX MB;326.69€
ROG STRIX B850-F GAMING WIFI;Mainboard|ASUS|AMD B850|SAM5|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|4xM.2|1xHDMI|1xDisplayPort|12xUSB 2.0|3xUSB-C|1xUSB-C w/Thunderbolt|1xOptical S/PDIF|1xRJ45|2xAudio port|STRIXB850-FGAMINGWIFI;326.79€
90MB1J70-M0EAY0;ASUS ROG STRIX B850-F GAMING WIFI AM5 DDR5 ATX MB 1xHDMI 1xDP 4xM.2 2xSATA;327.59€
TUF GAMING Z790-PRO WIFI;Motherboard TUF GAMING Z790-PRO WIFI s1700 4DDR5 HDMI ATX;328.49€
ROG STRIX B860-F GAMING WIFI;Motherboard ROG STRIX B860-F GAMING WIFI s1851 4DDR5 ATX;332.19€
X870 AORUS ELITE WIFI7;GIGABYTE X870 AORUS ELITE WIFI7 AMD X870 AM5 lizdas ATX;336.69€
Z790 AERO G;Gigabyte | Z790 AERO G 1.0 M/B | Processor family Intel | Processor socket  LGA1700 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset Intel Z790 Express | ATX;337.19€
X870 A ELITE WF7 ICE;Gigabyte Processor family AMD Ryzen | Processor socket AM5 | DDR5 DIMM | Number of SATA connectors 4;338.29€
90MB1CP0-M0EAY0;Asus | ROG STRIX Z790-F GAMING WIFI | Processor family Intel | Processor socket  LGA1700 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset Intel Z790 | ATX;338.59€
ROG STRIX Z790-H GAMING WIFI;ROG STRIX Z790-H GAMING WIFI 4DDR5 HDMI ATX;341.19€
90MB1CM0-M0EAY0SO;SALE OUT. ASUS ROG STRIX Z790-I GAMING WIFI | Asus ROG STRIX Z790-I GAMING WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 DIMM | Memory slots 2 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 2 | Chipset Intel Z790 | Mini-ITX | REFURBISHED | Asus | ROG STRIX Z790-I GAMING WIFI | Processor family Intel | Processor socket  LGA1700 | DDR5 DIMM | Memory slots 2 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 2 | Chipset  Intel Z790 | Mini-ITX | REFURBISHED;341.79€
X870E A ELITE WIFI7;GIGABYTE X870E A ELITE WIFI7 AM5 ATX MB;343.29€
X870E A ELITE WIFI7 1.1;Mainboard|GIGABYTE|AMD X870E|SAM5|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 3.0 4x|1xPCI-Express 4.0 4x	|1xPCI-Express 5.0 16x|4xM.2|1xHDMI|4xUSB 2.0|6xUSB 3.2|2xUSB-C|1xOptical S/PDIF|1xRJ45|2xAudio port|X870EAELITEWIFI71.1;343.29€
7E32-002R;MSI PRO Z890-A WIFI pagrindinė plokštė Intel Z890 LGA 1851 (Socket V1) ATX;345.59€
Z790APROXWIFI7;Mainboard|GIGABYTE|Intel Z790|LGA1700|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 3.0 16x|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|5xM.2|1xHDMI|2xUSB 2.0|6xUSB 3.2|1xUSB-C|1xOptical S/PDIF|1xRJ45|2xAudio port|Z790APROXWIFI7;347.19€
Z790 NOVA WIFI;ASROCK Z790 NOVA WIFI LGA1700 1xHDMI 1xDP;349.79€
MAG X870E TOMAHAWK WIFI;MSI MAG X870E TOMAHAWK WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;353.90€
90MB1DV0-M0EAY0;ASUS PROART Z790-CREATOR WIFI LGA1700 4xDIMM DDR5 6xSATA 4xM.2 1xHDMI 2xUSB-C MB;355.90€
90MB1IQ0-M0EAY0;Asus TUF GAMING Z890-PLUS WIFI | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces M.2, SATA | Number of SATA connectors 4;356.19€
90MB1IU0-M0EAY0;ASUS TUF GAMING X870-PLUS WIFI AM5 DDR5 ATX MB;359.59€
X870I AORUS PRO ICE;GIGABYTE X870I AORUS PRO ICE AM5 ITX MB;365.29€
ROG STRIX B850-I GAMING WIFI;Mainboard|ASUS|AMD B850|SAM5|Mini-ITX|Memory DDR5|Memory slots 2|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|2xM.2|1xHDMI|1xAudio-In|1xAudio-Out|1xMicrophone|2xUSB 2.0|5xUSB 3.2|1xUSB-C|1xOptical S/PDIF|1xRJ45|STRIXB850-IGAMINGWIFI;365.99€
90MB1IR0-M0EAY0;ASUS TUF GAMING Z890-PRO WIFI LGA1851 DDR5 ATX MB;368.89€
Z890I AORUS ULTRA;GIGABYTE Z890I AORUS ULTRA;372.79€
Z890 A ELITE X ICE;GIGABYTE Z890 A ELITE X ICE;382.19€
X870E AORUS PRO ICE;GIGABYTE X870E AORUS PRO ICE AM5 ATX MB;389.19€
TUF GAMING X870-PLUS WIFI;Motherboard TUF GAMING X870-PLUS WI FI AM5 4DDR5 HDMI/USB-C;389.79€
90MB1BA0-M0EAY0;Asus | ROG STRIX X670E-F GAMING WIFI | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset  AMD X670 | ATX;390.49€
Z890 AERO G;GIGABYTE Z890 AERO G;390.99€
90MB1CL0-M0EAY0;Asus | ROG STRIX Z790-E GAMING WIFI | Processor family Intel | Processor socket  LGA1700 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset Intel Z790 | ATX;391.69€
ROG STRIX B850-E GAMING WIFI;Mainboard|ASUS|AMD B850|SAM5|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|5xM.2|1xHDMI|1xDisplayPort|6xUSB 2.0|6xUSB 3.0|3xUSB-C|1xOptical S/PDIF|1xRJ45|2xAudio port|STRIXB850-EGAMINGWIFI;392.99€
90MB1J60-M0EAY0;ASUS ROG STRIX B850-E GAMING WIFI AM5 DDR5 ATX MB 1xHDMI 1xDP 5xM.2 4xSATA;394.19€
MPG Z890 EDGE TI WIFI;Mainboard|MSI|Intel Z890|LGA1851|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 1x|2xPCI-Express 16x|5xM.2|1xHDMI|1xAudio-In|1xAudio-Out|1xUSB 2.0|4xUSB 3.0|4xUSB 3.1|1xUSB-C|1xOptical S/PDIF|1xRJ45|2xThunderbolt|MPGZ890EDGETIWIFI;395.69€
Z890 TAICHI LITE;ASROCK Z890 TAICHI LITE;403.00€
Z790 A PRO X WIFI7;GIGABYTE Z790 A PRO X WIFI7 LGA1700 4xDDR5 6xSATA 5xM.2;406.00€
ROG STRIX Z790-A GAMING WIFI I;Motherboard ROG STRIX Z790-A GAMING WIFI II 4DDR5 HDMI ATX;410.00€
Z890 AORUS PRO ICE;GIGABYTE Z890 AORUS PRO ICE;410.00€
B650D4U;Asrock B650D4U pagrindinė plokštė AMD B650 Express AM5 lizdas „micro ATX“;417.00€
90MB1IF0-M0EAY0;Asus ROG STRIX X870-A GAMING WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 2;433.00€
90MB1IV0-M0EAY0;Asus ROG STRIX X870-F GAMING WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 2;449.00€
90MB1I90-M0EAY0;ASUS ROG STRIX Z890-A GAMING WIFI LGA1851 DDR5 ATX MB;464.00€
X870E TAICHI LITE;ASROCK X870E TAICHI LITE AM5 DDR5 ATX MB;467.00€
ROG STRIX X870-A GAMING WIFI;Motherboard ROG STRIX X870-A GAMING WIFI AM5 4DDR5 HDMI/USB;473.00€
Z790 AORUS MASTER;Gigabyte Z790 AORUS MASTER 1.0 M/B Processor family Intel, Processor socket  LGA1700, DDR5 DIMM, Memory slots 4, Supported hard disk drive interfaces  SATA, M.2, Number of SATA connectors 4, Chipset  Intel Z790 Expres, E-ATX;490.00€
90MB1I40-M0EAY0;ASUS ROG STRIX Z890-F GAMING WIFI LGA1851 DDR5 ATX MB;492.00€
Z890 TAICHI;ASROCK Z890 TAICHI;494.00€
Z790 AORUS MASTER X;GIGABYTE Z790 AORUS MASTER X LGA1700 4xDDR5 ATX MB 4xSATA 5xM.2;495.00€
X870E VALKYRIE;Płyta główna BIOSTAR X870E VALKYRIE;505.00€
ROG STRIX X870-F GAMING WIFI;Motherboard ROG STRIX X870-F GAMING WIFI 4DDR5 HDMI/USB-C/DP;507.00€
MPG Z890 CARBON WIFI;MSI MPG Z890 CARBON WIFI LGA1851 4xDDR5 5xM.2 3xPCI-Ex16;514.00€
90MB1IW0-M0EAY0;Asus | ROG STRIX X870-I GAMING WIFI | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 2;519.00€
ROG STRIX X870-I GAMING WIFI;Motherboard ROG STRIX X870-I GAMING WIFI AM5 2DDR5 HDMI/USBC;525.00€
ROG STRIX Z790-E GAMING WIFI I;Motherboard ROG STRIX Z790-E GAMING WIFI II s1700 4DDR5 ATX;550.00€
90MB1IB0-M0EAY0;ASUS ROG STRIX X870E-E GAMING WIFI AM5 DDR5 ATX MB;555.00€
90MB1JD0-M0EAY0;ASUS PROART Z890-CREATOR WIFI LGA1851 4xDDR5 ATX MB 4xSATA 1xHDMI 2.1 3xThunderbolt 5xM.2;571.90€
STRIXZ790-EGAMWIFIII;Mainboard|ASUS|Intel Z790|LGA1700|ATX|Memory DDR5|Memory slots 4|2xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|5xM.2|1xHDMI|1xDisplayPort|10xUSB 3.2|2xUSB-C|1xOptical S/PDIF|1xRJ45|5xAudio port|STRIXZ790-EGAMWIFIII;573.00€
X870E AORUS MASTER;GIGABYTE X870E AORUS MASTER AM5 ATX MB;573.00€
90MB1IM0-M0EAY0;ASUS ROG STRIX Z890-E GAMING WIFI LGA1851 DDR5 ATX MB;573.00€
B650D4U-2L2T/BCM;Asrock B650D4U-2L2T/BCM pagrindinė plokštė AMD B650 Express AM5 lizdas „micro ATX“;578.00€
Z890 AORUS MASTER;GIGABYTE Z890 AORUS MASTER;640.00€
WRX80 CREATOR R2.0;ASROCK WRX80 CREATOR R2.0 DDR5 ATX MB 8xSATA3 1xHyper M.2 PCIe Gen4 x4;698.00€
ROGCROSSHAIRX870EHERO;Mainboard|ASUS|AMD X870E|SAM5|ATX|Memory DDR5|Memory slots 4|2xPCI-Express 4.0 16x|2xPCI-Express 5.0 16x|4xM.2|1xHDMI|1xAudio-In|1xAudio-Out|6xUSB 3.2|2xUSB-C|2xUSB4|1xOptical S/PDIF|1xRJ45|ROGCROSSHAIRX870EHERO;703.00€
ROG CROSSHAIR X870E HERO;ROG CROSSHAIR X870E HERO AM5 4DDR5 HDMI/USB-C;753.00€
TRX50 AERO D;TRX50 AERO D sTR5 4DDR5 HDMI USB/4M.2 eATX;761.00€
90MB1ID0-M0EAY0;Asus ROG MAXIMUS Z890 HERO | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces M.2, SATA | Number of SATA connectors 4;775.00€
Z890 TAICHI AQUA;ASROCK Z890 TAICHI AQUA;797.00€
90MB1IP0-M0EAY0;ASUS ROG MAXIMUS Z890 APEX LGA1851 DDR5 ATX MB;874.00€
90MB1IA0-M0EAY0;ASUS ROG MAXIMUS Z890 EXTREME LGA1851 DDR5 ATX MB;1 565.00€
